 21  888.173749 4.459E-30 1.048e-04.06810.084 3317.25120.76-.001370       0 2 2 11       2 0 0 01                    R 36e     3677642029 5 4 5 7    75.0   73.0
 21  888.211673 1.383E-27 1.806e-01.07050.096 3574.01070.73-.001338       1 1 1 12       2 1 1 02                    P 24f     3677542029 5 4 5 7    47.0   49.0
 21  888.218566 6.190E-29 1.927e-01.06920.093 4258.77830.74-.001353       2 0 0 13       3 0 0 03                    P 28e     3677642029 5 4 5 7    55.0   57.0
 21  888.243887 2.947E-30 2.870e-01.07980.107 4804.89160.69-.001043       2 1 1 12       3 1 1 02                    R 11e     3677742029 5 4 5 7    25.0   23.0
 21  888.247415 1.276E-30 3.097e-02.07980.107 4519.01370.69-.000527       2 4 4 02       2 3 3 03                    R 11e     3677742029 5 4 5 7    25.0   23.0
 21  888.328073 2.937E-30 9.633e-04.06940.093 3795.73780.74-.001349       1 1 1 11       2 1 1 01                    Q 27e     3677642029 5 4 5 7    55.0   55.0
 21  888.353388 5.779E-29 1.567e-01.08090.108 4050.97070.70-.001004       1 2 2 12       2 2 2 02                    R 10e     3677742029 5 4 5 7    23.0   21.0
 21  888.382268 1.903E-28 2.758e-01.08920.120 3503.02270.78-.000799       1 1 1 11       2 1 1 01                    P  2f     3677742029 5 4 5 7     3.0    5.0
 21  888.447162 2.181E-29 1.990e-02.06180.065 4219.31010.65-.000990       1 2 2 01       1 1 1 02                    R 76f     4677642029 5 4 5 7   155.0  153.0
 21  888.466486 6.183E-30 1.378e-03.07360.101 3634.62650.69-.001249       1 1 1 11       2 1 1 01                    Q 18f     3677642029 5 4 5 7    37.0   37.0
 21  888.484151 5.765E-30 1.909e-02.08420.112 4029.83420.73-.000379       2 3 3 01       2 2 2 02                    R  7f     3677842029 5 4 5 7    17.0   15.0
 21  888.487888 1.287E-29 2.464e-01.06820.085 4690.58110.76-.001357       1 2 2 11       2 2 2 01                    R 35f     3677642029 5 4 5 7    73.0   71.0
 21  888.503852 9.198E-26 1.661e-01.06760.078 2815.06100.75-.001388       0 1 1 11       1 1 1 01                    P 43e     4677642029 5 4 5 7    85.0   87.0
 21  888.512754 8.067E-28 1.400e-01.07140.098 3623.38990.71-.001271       0 3 3 11       1 3 3 01                    R 21e     3677642029 5 4 5 7    45.0   43.0
 21  888.533781 2.495E-30 1.751e-01.08620.115 4602.81490.75-.000761       2 1 1 13       3 1 1 03                    R  5e     3677742029 5 4 5 7    13.0   11.0
 21  888.556562 3.729E-30 1.079e-03.07000.095 3754.37430.73-.001326       1 1 1 11       2 1 1 01                    Q 25e     3677542029 5 4 5 7    51.0   51.0
 21  888.629158 9.324E-29 2.187e-02.06290.066 3926.06690.66-.000938       1 2 2 01       1 1 1 02                    R 71e     4677642029 5 4 5 7   145.0  143.0
 21  888.732420 2.317E-28 1.701e-02.08310.111 3268.89380.71-.000421       1 4 4 01       1 3 3 02                    R  8f     3677842029 5 4 5 7    19.0   17.0
